12133970104,13
12015020602,16
12101031804,31
12015020601,16
12086013800,5
12101031805,29
12071060202,14
12109020300,38
12115001803,19
12099000303,17
12099002005,15
12101031809,29
12011040204,10
12011040205,10
12011040206,10
12011040203,10
12011041000,10
12127082604,35
12086017300,3
12009065001,20
12035060214,38
12035060213,38
12035060212,38
12035060211,38
12035060210,38
12001000809,37
12001000808,37
12071010803,16
12031011100,0
12086009040,5
12086009043,5
12017451102,31
12017451101,31
12095016709,30
12105013600,26
12001000806,37
12086010205,3
12086010204,1
12086010207,3
12086010201,1
12091023307,13
12057012600,29
12086490100,4
12115002202,19
12086010209,1
12086010208,3
12097042602,28
12086000217,6
12086000216,6
12086000215,6
12086000214,6
12009060102,30
12086000212,6
12086000211,6
12009060101,30
12073002101,21
12073002103,21
12086004203,4
12086004204,4
12073002104,21
12086000219,6
12086000218,6
12095014704,32
12087971100,1
12111380300,20
12055980100,18
12095014701,32
12095014702,32
12095014703,32
12086005001,4
12086005002,4
12103025012,24
12115002201,19
12119910300,31
12099001004,15
12099001302,15
12086019400,3
12105012303,29
12011031002,10
12011031001,10
12103020302,22
12103020301,22
12109021301,38
12095014810,32
12086001101,6
12086001102,6
12086001103,6
12083002302,36
12099001003,15
12083002301,36
12021010903,1
12021010902,1
12099001002,15
12115001301,19
12021010905,1
12021010904,1
12021010300,14
12109020200,38
12031000200,0
12099000301,17
12057010600,25
12091020400,13
12011091801,8
12011091802,8
12095014808,32
12071050209,14
12071050208,14
12071050207,14
12071050206,14
12071050205,14
12071050204,14
12071050203,14
12115002504,18
12115002505,18
12115002507,18
12115002508,18
12115002509,18
12083002502,36
12103024200,22
12103025401,24
12103025407,24
12099007420,11
12103025405,24
12115002720,18
12099006401,12
12031012900,39
12103025408,24
12115002724,18
12011020101,10
12017450400,31
12011020103,10
12086006201,4
12031014409,0
12031014408,0
12086006205,4
12031014404,0
12115000900,19
12001002220,37
12031014401,0
12101032010,29
12081001204,22
12101032011,29
12081001202,19
12081001203,22
12011060401,9
12011060402,9
12011060403,9
12117020703,34
12111382109,17
12101032014,29
12083002504,36
12111382106,17
12057002800,25
12071010203,16
12097041100,26
12071010201,16
12083001500,36
12071010204,16
12031001400,0
12127091025,35
12069031102,34
12069031103,34
12069031101,31
12057013004,23
12105013101,26
12011020211,10
12011020210,10
12057013002,23
12011020212,10
12095017702,34
12021000600,1
12127082606,35
12099005808,12
12011100104,8
12011100105,8
12086002703,4
12023110201,37
12011100101,8
12011100103,8
12119911301,31
12107951402,36
12039020400,21
12119911302,31
12117020805,34
12011010200,11
12097040802,32
12097040803,32
12097040804,28
12057013100,23
12087970300,1
12086002702,4
12086002201,4
12105016003,23
12105016002,23
12105016001,23
12095018000,33
12115002715,18
12086009901,7
12071040116,14
12086009903,7
12086009904,7
12086009905,7
12086009906,7
12105011704,26
12057014104,22
12063210900,21
12086012500,7
12103023800,22
12127081200,35
12011030401,10
12095010802,33
12115002714,18
12011030402,10
12103027101,24
12001001521,37
12001001520,37
12103027106,24
12011070602,8
12011070601,8
12099004300,15
12105012305,29
12083000100,36
12086020200,3
12085001500,17
12011042302,8
12011042301,8
12009071400,30
12105011400,29
12117020302,34
12099000405,17
12009062400,28
12105014202,26
12031010401,39
12031010402,0
12093910102,18
12093910101,18
12099008203,12
12119980000,29
12057000401,25
12057000402,25
12086002100,4
12123950300,21
12071040115,14
12095016902,32
12011090601,8
12105014400,26
12011090602,8
12127082607,35
12086002706,4
12105012409,26
12113010802,2
12086005904,4
12095013503,30
12055961200,18
12115001000,19
12113010808,2
12031002300,39
12086005902,5
12086005903,4
12099000802,15
12099000803,17
12109020801,38
12109020806,38
12099005817,12
12099000804,15
12109020805,38
12057004400,25
12111381101,20
12111381102,20
12095016704,28
12115002511,18
12086002705,4
12019030203,39
12019030202,39
12019030201,39
12099005947,12
12099005940,11
12099005942,11
12099005943,11
12009066700,28
12099004704,15
12099005949,12
12011040300,10
12057011706,25
12057011709,25
12057011708,25
12071001706,14
12071001707,14
12071001701,14
12071001703,14
12099002400,15
12031016000,0
12103027320,24
12103027321,27
12021011205,14
12021011204,14
12071040109,14
12021011202,14
12021011201,14
12103027327,27
12085001103,17
12053040602,31
12053040601,31
12009064700,20
12115001507,19
12101031707,27
12101031706,27
12101031705,27
12101031704,27
12095015602,33
12101031701,27
12031012200,39
12095013701,33
12057001200,25
12095013702,33
12073001001,21
12005001502,13
12005001501,13
12073001002,21
12099007410,12
12073002201,21
12035060208,35
12035060209,38
12073002205,21
12035060204,38
12035060205,38
12035060206,36
12035060207,35
12031015100,0
12057011415,25
12057011414,25
12057011417,25
12057011416,25
12057011411,27
12057011410,27
12057011413,25
12057011412,25
12071040210,14
12031016711,0
12086014000,5
12057011418,25
12083001401,36
12073002417,21
12015020700,16
12009069801,30
12009069802,28
12073002416,21
12127083008,35
12099007808,12
12073002415,21
12086000204,6
12086000206,6
12086000140,6
12081000306,19
12081000307,19
12081000304,19
12081000305,19
12101031013,27
12101031012,27
12081000308,19
12081000309,19
12086000209,6
12101031014,27
12103024302,22
12011041300,9
12121970400,37
12105010401,26
12057002300,25
12105010402,26
12103025009,24
12099003201,15
12095016602,28
12095016601,30
12099003202,15
12127091024,35
12105011910,23
12127091026,35
12099003901,15
12127091020,35
12105013702,26
12105013701,26
12105011911,23
12127091028,35
12127091029,34
12057012503,23
12057012501,29
12097042701,28
12057012504,23
12097042702,28
12095015801,33
12031015923,0
12031015922,38
12031015925,0
12031015924,0
12031015926,0
12057013923,23
12057013922,23
12057013921,23
12057013920,23
12095014609,32
12033003100,2
12103024301,22
12095014605,32
12087971200,1
12095014606,32
12095014601,32
12055980000,18
12086009704,6
12033002200,2
12071020600,16
12033003305,2
12033003306,2
12033003307,2
12033003301,2
12086013000,7
12086019500,3
12033003308,2
12011031102,10
12011031101,10
12103025011,24
12086007503,3
12086007501,3
12086001003,6
12086001002,6
12083002203,36
12083002202,36
12083002201,36
12086001006,6
12013010100,21
12103025411,24
12103025412,24
12086009705,6
12103025414,24
12103025415,24
12103025416,24
12103025417,24
12103024413,22
12103024412,24
12103024411,24
12103024410,22
12115002711,18
12115002710,18
12115002713,18
12095015104,33
12031014412,38
12031014413,38
12031014410,0
12031014411,38
12031000300,0
12057010103,29
12057010105,29
12057010106,29
12057010107,29
12011040503,10
12011050702,10
12057003300,25
12011091901,8
12105015200,26
12011091902,8
12005001000,13
12071050500,14
12111382113,17
12111382110,17
12086017100,3
12115002401,18
12086009311,7
12099001916,15
12115002402,18
12053041600,31
12086016500,5
12086009313,7
12107950300,36
12086009312,7
12086005901,4
12109020601,38
12031012800,39
12109020602,38
12011090301,8
12086006302,4
12086006301,4
12011020206,10
12011020207,10
12011020204,10
12011020205,10
12115000802,19
12115000801,19
12007000400,39
12105014104,26
12081001300,19
12071000800,16
12095011702,32
12095011701,33
12099000304,17
12103027000,24
12005000300,13
12103024100,22
12071040314,14
12063210600,13
12099001301,15
12057002900,25
12057005301,25
12057005302,23
12069030503,36
12069030502,31
12069030504,36
12127090303,35
12127090306,35
12127090307,35
12127090304,35
12127090305,35
12101032401,29
12101032402,29
12095017701,34
12095017703,34
12069031000,34
12095013606,30
12086002202,4
12001001201,37
12001001202,37
12001001203,37
12079110301,21
12033001001,2
12033001002,2
12039020500,21
12115001805,19
12011010102,11
12011010103,11
12011010104,11
12095018700,33
12086009808,7
12086009803,7
12086009804,7
12086009807,7
12086009806,7
12019031107,39
12019031106,38
12019031105,38
12019031104,37
12115001102,19
12019031101,39
12086012400,7
12019031108,37
12009066600,20
12101031203,31
12071090100,16
12099007731,11
12115002722,18
12086018900,3
12057013703,23
12086007103,4
12085001200,17
12099007732,11
12086020300,3
12011042400,8
12103028300,22
12115002723,18
12053040801,31
12053040802,31
12117020202,34
12081001701,19
12031010700,39
12086003400,4
12086000710,5
12099008301,12
12086000711,5
12057000500,25
12005001200,13
12095013403,33
12057001100,25
12071040119,14
12057011712,25
12105016100,23
12057011710,25
12095013405,30
12071040112,14
12071040113,14
12011090504,8
12071040111,14
12011090502,8
12011090503,8
12071040114,14
12057006801,23
12097042100,28
12103027319,24
12103027318,24
12101032013,27
12103027314,27
12103027317,24
12103027316,27
12127082507,35
12103027310,27
12055961302,18
12055961301,18
12111380500,20
12075970400,37
12103025123,24
12086005802,5
12099000903,15
12099000902,15
12086980300,3
12061050100,20
12099000905,15
12099000904,17
12033004000,2
12085001102,17
12086015100,5
12099980500,15
12009065022,20
12057011408,25
12057011409,25
12086009029,5
12086009028,5
12086009027,5
12086009026,5
12086009024,5
12086009023,5
12057011407,25
12086009021,5
12086009020,5
12127083205,35
12071001601,14
12071040208,16
12071001602,14
12071040206,16
12071040207,14
12071040205,16
12071040203,14
12099005204,15
12099008302,12
12091021700,13
12053040702,31
12053040701,31
12101031008,27
12101031009,31
12101030901,27
12009064601,20
12057006700,23
12101031003,31
12095015702,33
12095015701,33
12101031007,27
12009060700,30
12095013402,30
12105014802,23
12073002303,21
12073002302,21
12103025007,24
12071040118,14
12073001902,21
12073002304,21
12031015600,0
12035060304,38
12035060301,38
12035060303,38
12035060302,38
12095013406,30
12127091013,35
12127091015,35
12009980000,30
12127091016,35
12103028103,22
12086014900,5
12103028104,22
12127080804,35
12099005807,15
12009069901,30
12009069902,30
12111381900,17
12103020800,22
12015020800,16
12086000308,6
12086000305,6
12081000202,19
12081000201,19
12086000306,6
12086000301,6
12071040110,14
12086000302,6
12086001302,6
12081000803,19
12083002503,36
12081000805,19
12081000804,19
12081000807,19
12119910700,31
12081000809,19
12057006802,23
12071040117,14
12086011201,1
12011041200,9
12031016808,38
12031016807,38
12031016806,38
12057002000,25
12031016804,38
12031016803,38
12031016801,38
12099003102,15
12087970200,1
12099003101,15
12047960200,37
12117021401,34
12117021403,34
12105013001,26
12105013002,26
12099007814,17
12109020400,38
12086010006,7
12086010005,7
12099007301,11
12086010001,7
12057012403,23
12057012402,23
12057012401,29
12057013807,23
12057013801,23
12057013802,23
12057013803,23
12103024408,22
12103024409,22
12099002006,15
12103024403,22
12105014103,26
12099006907,11
12103027315,27
12087971300,1
12001002209,37
12001002208,37
12099005930,12
12001002205,37
12001002204,37
12001002207,37
12001002201,37
12033002300,2
12113010900,2
12071020700,16
12095016712,30
12033003204,2
12085001409,17
12033003201,2
12033003203,2
12086013100,7
12086019600,1
12099007201,11
12105010300,26
12099007203,11
12085001407,17
12091022600,13
12086007400,4
12086013500,7
12005000202,13
12005000201,13
12021010102,14
12021010107,14
12011010603,11
12021010105,14
12086005801,4
12021010109,14
12021010108,14
12011070305,9
12129010203,21
12015010301,16
12015010302,16
12011050601,10
12011050602,10
12057003200,25
12099006910,12
12009071200,28
12109020902,38
12071050400,14
12099006008,12
12109020901,38
12097041300,26
12033000300,2
12091022300,13
12107950400,36
12086016400,5
12011100300,8
12051000100,18
12099007912,12
12099005602,15
12086007002,4
12086006203,4
12086007001,4
12049970202,18
12031012704,39
12011020302,11
12099005814,12
12099005815,12
12099005812,12
12049970201,18
12031012702,39
12031012703,39
12099004811,12
12099004810,12
12011020309,11
12011020308,11
12099004815,15
12099004817,12
12099004816,12
12061050808,20
12115000700,19
12061050802,20
12071000900,16
12061050806,20
12061050807,20
12061050804,20
12061050805,20
12086003601,4
12103025207,24
12109021206,38
12109021205,38
12109021204,38
12109021203,38
12063210700,13
12099001200,15
12069030602,34
12069030601,36
12086000902,6
12057010900,27
12127090202,35
12086003703,4
12127090204,35
12101032700,29
12095017400,32
12086003706,4
12127080500,35
12086002300,4
12105011501,26
12085000901,17
12085000902,17
12099008002,17
12037970302,21
12017451601,31
12017451602,31
12033001300,2
12123950100,21
12127091023,35
12009065021,20
12131950502,13
12101030700,27
12031010800,39
12103022802,22
12103022801,22
12095015402,33
12095012701,33
12095016002,33
12099002900,15
12086981000,4
12107951401,36
12086014800,5
12117020807,34
12095017109,32
12099002100,15
12009068601,30
12127082301,35
12009065231,20
12009068602,30
12009065236,20
12009065235,20
12009065234,20
12031015400,0
12086009022,5
12086001801,6
12086001803,6
12086001802,4
12009066900,28
12103026200,24
12086018800,3
12091020800,13
12103027308,27
12103027309,27
12086011500,1
12011051001,10
12011051002,10
12011042500,8
12099004102,15
12117020102,34
12103020208,22
12117020101,34
12103026909,24
12009062600,28
12001000302,37
12009065125,20
12001000301,37
12009065123,20
12009065122,20
12009065121,20
12095015001,32
12095013509,30
12095013508,30
12086009038,5
12009061001,30
12009061002,30
12057014118,22
12005001301,13
12057001002,25
12057001001,25
12005001302,13
12086009030,5
12086009031,5
12095013505,30
12099005203,15
12011090404,8
12011090403,8
12011090401,8
12057006900,23
12113010707,2
12103027501,27
12103027502,27
12109020803,38
12113010704,2
12057013918,23
12086000220,6
12086980200,3
12099007612,11
12099007613,11
12127083006,35
12086007104,4
12101031205,29
12117020806,34
12095013605,33
12057013912,23
12086010604,3
12057011507,25
12011040102,10
12011040101,10
12057011504,27
12103021200,22
12057011509,27
12127091005,35
12071001502,14
12071001501,14
12071040305,14
12071040304,14
12071040303,14
12071040302,14
12071040301,14
12111380700,20
12021011400,14
12091021600,13
12071040309,14
12071040308,14
12086010900,1
12097041700,28
12009064500,20
12057013907,23
12057013903,23
12097042500,28
12009060600,30
12057013908,23
12086000808,5
12073001801,21
12057006000,25
12073001802,21
12031015700,0
12057980700,27
12099007002,11
12103025308,24
12127090101,35
12009980100,30
12103025304,24
12045960100,13
12103025306,24
12103025307,24
12086008101,3
12105011000,29
12115002510,18
12086980600,3
12049970400,18
12086010016,7
12086010010,7
12086010011,7
12086010012,7
12086010013,7
12111381803,17
12111381802,17
12015020900,16
12071030300,16
12127090102,35
12103025120,24
12091022700,13
12103025122,24
12095016804,28
12083002401,36
12009064602,20
12086001206,6
12086001205,6
12086001204,6
12086009504,7
12001002210,37
12101031102,31
12011040802,10
12001002217,37
12117022209,33
12011040801,10
12117022207,33
12117022206,33
12001002218,37
12001002219,37
12011061100,8
12099007837,15
12083002702,31
12105010601,26
12057002100,25
12095016803,32
12105010604,26
12117021505,34
12117021201,30
12086000807,5
12055960400,18
12047960300,37
12117021503,34
12101031005,27
12071010501,16
12071010502,16
12086010703,1
12031001300,0
12105012204,29
12101032901,29
12115002603,18
12115002602,18
12115002601,18
12105012206,29
12115002605,16
12115002604,16
12021010110,14
12103024905,24
12097043100,28
12077950200,21
12031013800,0
12093910601,18
12083002402,36
12033002400,2
12101032902,29
12103024906,22
12011010902,11
12011010901,11
12107951300,36
12071020400,16
12097041002,28
12086013600,5
12103022302,22
12086019700,1
12099007100,11
12061050903,20
12061050902,20
12095017004,32
12117021204,30
12103023300,22
12061050904,20
12005000500,13
12097041001,26
12073001901,21
12013010300,21
12087972300,1
12019030500,39
12011110100,8
12103027801,22
12011020311,11
12011020312,12
12011020313,11
12011020314,11
12011020315,10
12011020316,10
12011020317,10
12011020318,12
12011020319,11
12095013900,33
12131950102,13
12015010200,16
12131950101,13
12011050502,10
12083000802,36
12083000801,36
12011050501,10
12103026820,24
12011070101,8
12011070102,8
12011060127,10
12086010500,1
12105015701,18
12011091100,8
12017450901,31
12105015702,18
12085000800,17
12097041600,28
12011070211,8
12051000600,12
12086016700,5
12127082801,35
12099007831,15
12011100202,8
12011100201,8
12057001900,25
12095012900,33
12099004402,15
12031012601,39
12075970200,37
12031012602,39
12113010100,2
12105010900,26
12031002802,39
12031002801,39
12086014700,5
12009069100,30
12099001500,15
12103025111,24
12103028102,22
12103025110,24
12105013400,26
12095016001,33
12057005102,23
12103025113,24
12057005101,25
12057010809,27
12057010808,27
12069030701,34
12103025112,24
12015030302,16
12015030301,16
12057010805,25
12101032602,29
12101032601,29
12095017504,33
12095017503,34
12095017501,34
12113010813,2
12086002402,4
12086002403,4
12086002404,4
12071060201,14
12001001000,37
12071060203,14
12001000200,37
12095016100,33
12031011700,39
12101031806,29
12101031807,31
12101031808,29
12099008101,12
12017451700,31
12033001202,2
12033001201,2
12103023400,22
12023110904,37
12099006010,12
12023110903,37
12023110901,37
12101030601,27
12097042300,28
12103022902,22
12103022901,22
12095012600,33
12095018500,33
12086008208,3
12086008209,3
12086008205,3
12086008206,3
12086008207,3
12086008202,3
12057014108,22
12057014109,22
12086009006,5
12009068502,30
12095013511,30
12057014106,23
12009068501,30
12105011202,26
12031016722,38
12103027209,24
12103027208,24
12031016726,38
12031016727,38
12031016724,0
12031016725,38
12103027202,27
12031016728,38
12031016729,38
12103027207,24
12009066800,28
12103027205,27
12103027204,27
12099004203,15
12086011600,7
12009062108,30
12009062109,30
12011042600,8
12073002414,21
12073002413,21
12073002412,21
12073002411,21
12073002410,21
12099003902,15
12055960601,18
12009062103,28
12009062104,30
12127081900,35
12009062106,30
12009062107,30
12099007839,15
12009064400,20
12101031602,27
12095015103,33
12003040202,39
12095015105,33
12009061100,30
12095015106,33
12057011510,27
12086009314,7
12057011512,27
12086001301,6
12057011514,27
12057011515,27
12057011516,27
12057011517,27
12057011518,27
12057011519,25
12011090302,8
12101031601,27
12086017600,3
12105014105,26
12071040121,14
12117021318,33
12071040310,14
12071040311,14
12071040312,14
12071040313,14
12115001801,19
12097043301,28
12115001804,19
12099005955,12
12087970900,1
12099005954,12
12081000808,19
12095013604,33
12073001101,21
12103026819,24
12055960900,18
12103025010,24
12086006401,4
12086006402,4
12086006403,4
12099005950,12
12081001800,22
12109021102,38
12011040601,10
12011040602,10
12095011000,33
12086018000,1
12117020301,34
12127082412,35
12117021313,34
12071001402,16
12071001401,16
12086005703,4
12117021314,30
12095016731,28
12105014501,26
12099001904,15
12086005701,4
12117021316,30
12053040101,31
12053040102,29
12086010802,1
12086010801,1
12099007910,17
12099001907,15
12031001200,0
12097042200,28
12127090903,34
12105010702,26
12009060500,30
12127082605,35
12087972500,1
12057006103,23
12031016805,38
12057006101,23
12035060107,38
12035060106,38
12035060105,38
12035060104,38
12035060103,38
12057980600,25
12071080100,16
12115001704,19
12103026500,24
12115001702,19
12117021321,30
12103025205,24
12103025204,24
12045960200,13
12057013919,23
12103025203,24
12017450702,31
12057013913,23
12017450701,31
12057013916,23
12057013917,23
12057013914,22
12057013915,23
12099007007,11
12099007006,11
12099007005,11
12086015600,3
12111381702,17
12071030201,16
12086007200,4
12071030203,16
12071030202,16
12071030204,16
12091022400,13
12099007008,11
12011060501,9
12099007766,11
12011060503,9
12083002701,36
12011060505,9
12011060504,9
12095016411,30
12011040902,10
12011040901,10
12105011731,26
12133970102,13
12101032112,29
12103026001,24
12011061002,9
12011061001,8
12099007762,12
12085000606,17
12103025119,24
12127080201,35
12071010409,16
12085001602,17
12071010405,16
12071010404,16
12071010407,16
12071010406,16
12103025115,24
12103025114,24
12103025116,24
12011092000,8
12083000702,36
12099007713,12
12071050602,14
12071050601,14
12099007710,12
12099007716,11
12021000500,1
12095016807,28
12101032110,29
12001001814,37
12011020325,11
12011020324,11
12011020326,12
12011020321,10
12011020320,10
12011020323,11
12011020322,10
12086009600,7
12033002500,2
12103026813,24
12103026812,24
12103026815,24
12103026814,24
12103026817,24
12103026816,24
12099004011,15
12099004010,15
12099004013,15
12011010800,11
12071020502,16
12071020501,16
12086013700,5
12103022000,22
12001001811,37
12001001813,37
12031002902,39
12031002901,39
12103023200,22
12061050604,20
12057013804,23
12061050606,20
12061050601,20
12061050602,20
12061050603,20
12013010200,13
12057013806,23
12019030400,39
12061050605,20
12009066104,20
12107950201,38
12009066101,20
12009066103,20
12005002200,13
12103025800,24
12099004904,15
12099004903,15
12086010009,7
12105013901,26
12011050402,10
12011050401,10
12105013902,26
12101032904,29
12099007836,15
12073000800,21
12101032012,29
12071060300,14
12099005502,15
12001001100,37
12011091202,8
12011091201,8
12099007834,17
12105015404,26
12105015405,26
12099007835,17
12011043100,8
12033000100,2
12127082903,35
12011100501,8
12011100502,8
12086016600,5
12099007833,15
12031013000,39
12086004103,4
12086004303,4
12057001800,25
12086004304,4
12057010818,27
12086004102,4
12057010816,25
12057010817,27
12057010814,27
12057010815,27
12057010812,27
12057010813,27
12057010810,29
12057010811,27
12086015800,5
12113010200,2
12086008305,3
12086008304,3
12086008307,3
12086008306,3
12086004105,4
12101031407,27
12083002001,36
12007000300,37
12086008308,3
12009069200,30
12057004500,25
12117021319,30
12099007838,12
12099001403,15
12099001402,15
12089050101,0
12099001404,15
12109021407,38
12089050102,0
12057005000,25
12105011822,26
12071040209,14
12015030200,16
12069030804,34
12069030805,34
12069030806,34
12069030807,34
12069030803,34
12095017200,32
12107950500,36
12086009017,5
12086009014,5
12086009015,5
12086009010,5
12095012303,33
12101031901,29
12011020415,10
12011020414,10
12011020413,10
12011020412,10
12031011400,39
12086009019,5
12069030206,34
12037970100,21
12033000800,2
12103027210,24
12095012306,33
12113010706,2
12127083206,35
12023110800,37
12095012305,33
12101030502,27
12101030501,27
12095012100,33
12086005304,4
12086005302,4
12086005303,4
12105012700,26
12073002403,21
12001002202,37
12073002408,21
12099004902,12
12009064902,20
12086009308,7
12086009309,7
12031014702,0
12031014701,0
12086009306,7
12086009307,7
12033003900,2
12086009305,7
12127081102,35
12057011524,27
12057014007,23
12009068400,30
12057011521,27
12057011520,25
12057011523,27
12057011522,27
12095014811,32
12057014009,22
12057014008,23
12071010801,16
12129010100,21
12057005900,25
12086009044,5
12127090600,35
12086009047,5
12103027324,27
12071010802,16
12101030602,27
12011042700,8
12011041500,10
12053040202,31
12083980100,36
12053040201,31
12075970600,36
12117020902,34
12009064301,20
12009064302,20
12117020901,34
12103027325,27
12095015202,33
12086010015,7
12095015201,33
12095013300,33
12086004902,4
12086004901,4
12005001100,13
12009071500,28
12105012503,26
12099005501,15
12081001602,22
12086017700,3
12127082510,35
12101032903,29
12099006501,12
12105015402,26
12099006502,11
12117021315,30
12103028402,22
12117020201,34
12113010705,2
12087970800,1
12087971401,1
12087971402,1
12017450602,31
12017450601,31
12105015401,26
12031014901,0
12031014902,0
12055960800,18
12055961400,18
12086006503,4
12099007909,17
12081001907,22
12081001904,22
12095012201,32
12081001909,22
12081001908,22
12086018700,3
12011030704,10
12011030705,10
12011030702,10
12011030703,10
12009071340,20
12071001300,14
12091020100,2
12111381204,20
12085001802,17
12085001801,17
12083001600,36
12021010604,1
12021010605,1
12021010606,1
12021010601,1
12021010602,1
12099007010,11
12099007011,11
12099007009,11
12099007746,11
12031001100,0
12097042601,28
12011110343,7
12011110342,7
12011110341,8
12011110340,8
12021010420,1
12117020705,34
12127082902,35
12057003400,25
12099007741,11
12057006600,25
12105014901,23
12105014902,23
12031015502,0
12031015501,0
12129010202,21
12057980500,25
12071010412,16
12071080203,16
12071010410,16
12071010411,16
12099007202,11
12071080204,16
12103025109,22
12103025106,22
12086000213,6
12045960300,21
12086004301,4
12086013400,5
12103022100,22
12011010701,11
12011010702,11
12127080600,35
12099007705,12
12103025108,22
12015020104,18
12011060608,9
12011060609,9
12015020101,16
12015020103,18
12091022500,13
12086000806,7
12011060603,9
12083002601,36
12086000805,6
12011060606,9
12011060607,9
12083002605,36
12011060605,9
12081000504,19
12081000501,19
12081000503,19
12087972100,1
12095010500,33
12081000310,19
12099004007,15
12099004005,15
12086004206,4
12113010814,2
12117021317,30
12083001800,36
12099006909,12
12105010800,26
12099004008,15
12021010106,14
12001001806,37
12057003700,23
12001001805,37
12001001802,37
12001001803,37
12086006504,4
12001001801,37
12083000605,36
12083000604,35
12083000601,36
12083000602,36
12031013721,39
12057013207,23
12031013723,39
12057013205,23
12057013203,23
12031013727,39
12031013726,39
12095016904,32
12095016906,32
12095016907,32
12021000402,1
12021000401,14
12095016903,32
12057012304,23
12095017103,32
12057012301,23
12073001300,21
12057012303,23
12093910402,18
12093910403,18
12093910401,18
12033002602,2
12033002603,2
12033002601,2
12033002604,2
12033002605,2
12127083207,35
12071020201,16
12071020202,16
12127083203,35
12039020300,21
12107951100,36
12086015700,3
12117021609,34
12117021307,33
12099001915,15
12103027206,27
12113010300,2
12097043500,28
12086018200,1
12105014701,26
12086018300,3
12103023500,22
12057010304,29
12061050705,20
12061050704,20
12086980500,5
12031011901,39
12061050703,20
12061050702,20
12091023100,2
12103027402,27
12019030702,38
